Date,INR
27-Apr-2016,66.546
28-Apr-2016,66.4045
29-Apr-2016,66.5176
2-May-2016,66.3435
3-May-2016,66.2698
4-May-2016,66.5388
5-May-2016,66.5105
6-May-2016,66.583
9-May-2016,66.4379
10-May-2016,66.7224
11-May-2016,66.6958
12-May-2016,66.5977
13-May-2016,66.7609
16-May-2016,66.8216
17-May-2016,66.7233
18-May-2016,66.9131
19-May-2016,67.2307
20-May-2016,67.4076
23-May-2016,67.3492
24-May-2016,67.706
25-May-2016,67.4467
26-May-2016,67.2855
27-May-2016,67.0613
31-May-2016,67.203
1-Jun-2016,67.3526
2-Jun-2016,67.2533
3-Jun-2016,67.2415
6-Jun-2016,66.9614
7-Jun-2016,66.8305
8-Jun-2016,66.737
9-Jun-2016,66.625
10-Jun-2016,66.7948
13-Jun-2016,67.0737
14-Jun-2016,67.152
15-Jun-2016,67.1596
16-Jun-2016,67.2068
17-Jun-2016,67.1682
20-Jun-2016,67.4087
21-Jun-2016,67.4767
22-Jun-2016,67.557
23-Jun-2016,67.3702
24-Jun-2016,68.0144
27-Jun-2016,67.9
28-Jun-2016,67.8867
29-Jun-2016,67.7443
30-Jun-2016,67.6166
1-Jul-2016,67.441
5-Jul-2016,67.4028
6-Jul-2016,
7-Jul-2016,67.4972
8-Jul-2016,67.4584
11-Jul-2016,67.1426
12-Jul-2016,67.1471
13-Jul-2016,67.2046
14-Jul-2016,66.9136
15-Jul-2016,
18-Jul-2016,67.1015
19-Jul-2016,67.1462
20-Jul-2016,67.172
21-Jul-2016,67.2035
22-Jul-2016,67.1355
25-Jul-2016,67.243
26-Jul-2016,67.368
27-Jul-2016,67.2362
28-Jul-2016,67.055
29-Jul-2016,67.034
1-Aug-2016,66.7412
2-Aug-2016,66.7612
3-Aug-2016,66.9368
4-Aug-2016,66.9447
5-Aug-2016,66.8141
8-Aug-2016,66.7407
9-Aug-2016,66.9633
10-Aug-2016,66.7442
11-Aug-2016,66.8571
12-Aug-2016,66.8252
15-Aug-2016,
16-Aug-2016,66.8983
17-Aug-2016,
18-Aug-2016,66.7939
19-Aug-2016,66.9296
22-Aug-2016,67.194
23-Aug-2016,67.0885
24-Aug-2016,67.132
25-Aug-2016,67.0876
26-Aug-2016,67.0299
29-Aug-2016,67.181
30-Aug-2016,67.0879
31-Aug-2016,66.9813
1-Sep-2016,66.9539
2-Sep-2016,66.8405
6-Sep-2016,66.5469
7-Sep-2016,66.3618
8-Sep-2016,66.4483
9-Sep-2016,66.5462
12-Sep-2016,66.9017
13-Sep-2016,
14-Sep-2016,66.9642
15-Sep-2016,67.0248
16-Sep-2016,66.8804
19-Sep-2016,66.8737
20-Sep-2016,67.02
21-Sep-2016,67.0631
22-Sep-2016,66.8451
23-Sep-2016,66.6519
26-Sep-2016,66.7095
27-Sep-2016,66.4627
28-Sep-2016,66.4482
29-Sep-2016,66.5521
30-Sep-2016,66.6596
3-Oct-2016,66.533
4-Oct-2016,66.5559
5-Oct-2016,66.5699
6-Oct-2016,66.6322
7-Oct-2016,66.7875
11-Oct-2016,
12-Oct-2016,
13-Oct-2016,66.8473
14-Oct-2016,66.8481
17-Oct-2016,66.7779
18-Oct-2016,66.7268
19-Oct-2016,66.7145
20-Oct-2016,66.7411
21-Oct-2016,66.8943
24-Oct-2016,66.8625
25-Oct-2016,66.8777
26-Oct-2016,66.7621
27-Oct-2016,66.8854
28-Oct-2016,66.8566
31-Oct-2016,
1-Nov-2016,66.714
2-Nov-2016,66.8294
3-Nov-2016,66.6942
4-Nov-2016,66.7219
7-Nov-2016,66.7301
8-Nov-2016,66.7073
9-Nov-2016,66.7968
10-Nov-2016,66.4273
11-Nov-2016,67.0292
14-Nov-2016,
15-Nov-2016,67.7173
16-Nov-2016,67.7791
17-Nov-2016,67.9106
18-Nov-2016,68.0937
21-Nov-2016,68.2575
22-Nov-2016,68.2317
23-Nov-2016,68.4772
28-Nov-2016,68.7235
29-Nov-2016,68.6535
30-Nov-2016,68.526
1-Dec-2016,68.3734
2-Dec-2016,68.3689
5-Dec-2016,68.1703
6-Dec-2016,68.0322
7-Dec-2016,67.8707
8-Dec-2016,67.4325
9-Dec-2016,67.584
12-Dec-2016,
13-Dec-2016,67.4867
14-Dec-2016,67.5604
15-Dec-2016,67.7994
16-Dec-2016,67.7777
19-Dec-2016,67.7262
20-Dec-2016,67.8954
21-Dec-2016,67.8724
22-Dec-2016,67.9136
23-Dec-2016,67.9117
27-Dec-2016,
28-Dec-2016,68.225
29-Dec-2016,68.1241
30-Dec-2016,67.9547
3-Jan-2017,68.0864
4-Jan-2017,68.1791
5-Jan-2017,67.7884
6-Jan-2017,
9-Jan-2017,68.1863
10-Jan-2017,68.0641
11-Jan-2017,68.2276
12-Jan-2017,68.0858
13-Jan-2017,68.231
17-Jan-2017,68.0509
18-Jan-2017,67.9364
19-Jan-2017,68.1766
23-Jan-2017,68.0843
24-Jan-2017,68.157
25-Jan-2017,68.1556
26-Jan-2017,
27-Jan-2017,68.2043
30-Jan-2017,68.0426
31-Jan-2017,67.8125
1-Feb-2017,67.6458
2-Feb-2017,67.448
3-Feb-2017,67.3825
6-Feb-2017,67.1958
7-Feb-2017,67.3692
8-Feb-2017,67.3058
9-Feb-2017,67.0123
10-Feb-2017,66.9367
13-Feb-2017,66.9663
14-Feb-2017,66.9439
15-Feb-2017,66.9193
16-Feb-2017,66.9468
17-Feb-2017,67.0467
21-Feb-2017,
22-Feb-2017,66.9644
23-Feb-2017,66.8351
24-Feb-2017,
27-Feb-2017,66.7249
28-Feb-2017,66.7375
1-Mar-2017,66.8482
2-Mar-2017,66.7433
3-Mar-2017,66.8354
6-Mar-2017,66.7559
7-Mar-2017,66.6347
8-Mar-2017,66.6362
9-Mar-2017,66.7707
10-Mar-2017,66.688
13-Mar-2017,
14-Mar-2017,
15-Mar-2017,65.5146
16-Mar-2017,65.3836
17-Mar-2017,65.5411
20-Mar-2017,65.3827
21-Mar-2017,65.3117
22-Mar-2017,65.4881
23-Mar-2017,65.422
24-Mar-2017,65.4581
27-Mar-2017,65.0892
28-Mar-2017,
29-Mar-2017,64.9552
30-Mar-2017,64.9325
31-Mar-2017,64.8386
3-Apr-2017,64.9103
4-Apr-2017,
5-Apr-2017,65.0438
6-Apr-2017,64.9791
7-Apr-2017,
10-Apr-2017,64.4418
11-Apr-2017,64.5438
12-Apr-2017,64.692
13-Apr-2017,64.3165
14-Apr-2017,
17-Apr-2017,64.4053
18-Apr-2017,64.5657
19-Apr-2017,64.5443
20-Apr-2017,64.6364
21-Apr-2017,64.5701
24-Apr-2017,64.4757
25-Apr-2017,64.2776
26-Apr-2017,64.0013
27-Apr-2017,64.1141
28-Apr-2017,64.217
1-May-2017,
2-May-2017,64.2072
3-May-2017,64.1439
4-May-2017,64.2115
5-May-2017,64.3079
8-May-2017,64.2154
9-May-2017,64.5065
10-May-2017,
11-May-2017,64.438
12-May-2017,64.3043
15-May-2017,64.1188
16-May-2017,64.0758
17-May-2017,64.0214
18-May-2017,64.3441
19-May-2017,64.9906
22-May-2017,64.5632
23-May-2017,64.7751
24-May-2017,64.8586
25-May-2017,64.5088
26-May-2017,64.5945
30-May-2017,64.6336
31-May-2017,64.5459
1-Jun-2017,64.4704
2-Jun-2017,64.4208
5-Jun-2017,64.3485
6-Jun-2017,64.3516
7-Jun-2017,64.4538
8-Jun-2017,64.3554
9-Jun-2017,64.2584
12-Jun-2017,64.3407
13-Jun-2017,64.4453
14-Jun-2017,64.3141
15-Jun-2017,
16-Jun-2017,64.5883
19-Jun-2017,64.3788
20-Jun-2017,64.4672
21-Jun-2017,64.6025
22-Jun-2017,64.495
23-Jun-2017,64.5365
26-Jun-2017,
27-Jun-2017,64.4572
28-Jun-2017,64.5288
29-Jun-2017,64.4715
30-Jun-2017,64.7379
3-Jul-2017,
5-Jul-2017,64.7209
6-Jul-2017,64.7779
7-Jul-2017,64.7342
10-Jul-2017,64.5405
11-Jul-2017,64.5025
12-Jul-2017,64.4969
13-Jul-2017,64.4384
14-Jul-2017,64.4539
17-Jul-2017,64.3666
18-Jul-2017,64.3301
19-Jul-2017,64.3211
20-Jul-2017,64.4273
21-Jul-2017,64.3185
24-Jul-2017,64.4494
25-Jul-2017,64.358
26-Jul-2017,64.4208
27-Jul-2017,64.1216
28-Jul-2017,64.1483
31-Jul-2017,64.0773
1-Aug-2017,64.0683
2-Aug-2017,64.069
3-Aug-2017,63.6314
4-Aug-2017,63.7091
7-Aug-2017,63.7375
8-Aug-2017,63.7382
9-Aug-2017,63.7491
10-Aug-2017,63.9437
11-Aug-2017,64.1693
14-Aug-2017,64.0253
15-Aug-2017,
16-Aug-2017,64.2428
17-Aug-2017,
18-Aug-2017,64.1048
21-Aug-2017,64.0285
22-Aug-2017,64.1099
23-Aug-2017,64.1272
24-Aug-2017,64.0676
25-Aug-2017,
28-Aug-2017,63.8701
29-Aug-2017,64.0174
30-Aug-2017,63.9431
31-Aug-2017,64.0154
1-Sep-2017,63.9804
5-Sep-2017,64.1164
6-Sep-2017,64.2146
7-Sep-2017,64.0276
8-Sep-2017,63.8664
11-Sep-2017,63.8859
12-Sep-2017,63.9474
13-Sep-2017,63.9818
14-Sep-2017,64.0692
15-Sep-2017,64.0774
18-Sep-2017,64.0371
19-Sep-2017,64.1769
20-Sep-2017,64.3637
21-Sep-2017,64.5256
22-Sep-2017,64.9596
25-Sep-2017,64.8357
26-Sep-2017,65.3371
27-Sep-2017,65.6947
28-Sep-2017,65.7604
29-Sep-2017,65.3552
2-Oct-2017,
3-Oct-2017,65.5529
4-Oct-2017,65.2899
5-Oct-2017,65.1758
6-Oct-2017,65.2276
10-Oct-2017,65.2652
11-Oct-2017,65.2691
12-Oct-2017,65.1003
13-Oct-2017,64.9301
16-Oct-2017,64.7603
17-Oct-2017,64.9226
18-Oct-2017,65.0649
19-Oct-2017,
20-Oct-2017,
23-Oct-2017,65.0239
24-Oct-2017,64.9256
25-Oct-2017,65.1386
26-Oct-2017,64.7888
27-Oct-2017,65.0931
30-Oct-2017,64.9338
31-Oct-2017,64.7745
1-Nov-2017,64.5256
2-Nov-2017,64.593
3-Nov-2017,64.5764
6-Nov-2017,64.7267
7-Nov-2017,64.8064
8-Nov-2017,65.0592
9-Nov-2017,64.8967
10-Nov-2017,65.0147
13-Nov-2017,65.4272
14-Nov-2017,65.5171
15-Nov-2017,65.3689
16-Nov-2017,65.2969
17-Nov-2017,64.8462
20-Nov-2017,65.0565
21-Nov-2017,65.0386
22-Nov-2017,64.7453
27-Nov-2017,64.6948
28-Nov-2017,64.4206
29-Nov-2017,64.4058
30-Nov-2017,64.4332
1-Dec-2017,
4-Dec-2017,64.3799
5-Dec-2017,64.3764
6-Dec-2017,64.4467
7-Dec-2017,64.5388
8-Dec-2017,64.4649
11-Dec-2017,64.3616
12-Dec-2017,64.4834
13-Dec-2017,64.4525
14-Dec-2017,64.2798
15-Dec-2017,64.0958
18-Dec-2017,64.1065
19-Dec-2017,64.1205
20-Dec-2017,64.0577
21-Dec-2017,64.0883
22-Dec-2017,64.0409
26-Dec-2017,64.0538
27-Dec-2017,64.1577
28-Dec-2017,64.1716
29-Dec-2017,63.9273
2-Jan-2018,63.6728
3-Jan-2018,63.4833
4-Jan-2018,63.3914
5-Jan-2018,63.3823
8-Jan-2018,63.3482
9-Jan-2018,63.469
10-Jan-2018,63.8264
11-Jan-2018,63.7364
12-Jan-2018,63.5263
16-Jan-2018,63.7602
17-Jan-2018,63.9797
18-Jan-2018,63.8431
19-Jan-2018,63.7183
22-Jan-2018,63.8895
23-Jan-2018,63.7722
24-Jan-2018,63.6439
25-Jan-2018,63.4983
26-Jan-2018,
29-Jan-2018,63.547
30-Jan-2018,63.7534
31-Jan-2018,63.6878
1-Feb-2018,63.6113
2-Feb-2018,64.0781
5-Feb-2018,64.0295
6-Feb-2018,64.2723
7-Feb-2018,64.1377
8-Feb-2018,64.1616
9-Feb-2018,64.3686
12-Feb-2018,64.2838
13-Feb-2018,
14-Feb-2018,64.1259
15-Feb-2018,63.9222
16-Feb-2018,63.9097
20-Feb-2018,64.5254
21-Feb-2018,64.8161
22-Feb-2018,65.0458
23-Feb-2018,64.8227
26-Feb-2018,64.6639
27-Feb-2018,64.8514
28-Feb-2018,65.1031
1-Mar-2018,65.2261
2-Mar-2018,
5-Mar-2018,65.053
6-Mar-2018,64.9941
7-Mar-2018,64.9627
8-Mar-2018,64.9212
9-Mar-2018,65.0784
12-Mar-2018,65.0199
13-Mar-2018,64.9567
14-Mar-2018,64.9875
15-Mar-2018,64.9366
16-Mar-2018,64.8737
19-Mar-2018,65.0375
20-Mar-2018,65.1993
21-Mar-2018,
22-Mar-2018,65.0622
23-Mar-2018,65.1333
26-Mar-2018,64.9055
27-Mar-2018,64.7973
28-Mar-2018,65.0441
29-Mar-2018,
30-Mar-2018,
2-Apr-2018,65.0441
3-Apr-2018,65.024
4-Apr-2018,65.0232
5-Apr-2018,65.0601
6-Apr-2018,64.9884
9-Apr-2018,64.9287
10-Apr-2018,64.9368
11-Apr-2018,65.1272
12-Apr-2018,65.3496
13-Apr-2018,65.2226
16-Apr-2018,65.4476
17-Apr-2018,65.6124
18-Apr-2018,65.6814
19-Apr-2018,65.7837
20-Apr-2018,66.0167
23-Apr-2018,66.2177
24-Apr-2018,66.3622
25-Apr-2018,66.6983
26-Apr-2018,66.8299
27-Apr-2018,66.7801
30-Apr-2018,66.7801
1-May-2018,
2-May-2018,66.6636
3-May-2018,66.6093
4-May-2018,66.7681
7-May-2018,67.106
8-May-2018,67.0809
9-May-2018,67.3815
10-May-2018,67.3786
11-May-2018,67.2203
14-May-2018,67.3153
15-May-2018,67.5288
16-May-2018,67.8276
17-May-2018,67.7156
18-May-2018,67.9577
21-May-2018,68.0883
22-May-2018,68.0187
23-May-2018,68.2139
24-May-2018,68.3872
25-May-2018,68.26
29-May-2018,67.8201
30-May-2018,67.6288
31-May-2018,67.4526
1-Jun-2018,67.184
4-Jun-2018,67.0543
5-Jun-2018,67.1794
6-Jun-2018,67.0397
7-Jun-2018,67.0181
8-Jun-2018,67.5228
11-Jun-2018,67.3353
12-Jun-2018,67.4571
13-Jun-2018,67.6251
14-Jun-2018,67.6875
15-Jun-2018,67.9739
18-Jun-2018,68.0248
19-Jun-2018,68.1511
20-Jun-2018,68.0838
21-Jun-2018,68.195
22-Jun-2018,67.7695
25-Jun-2018,68.1466
26-Jun-2018,68.1676
27-Jun-2018,68.5246
28-Jun-2018,68.9389
29-Jun-2018,68.5753
2-Jul-2018,68.6227
3-Jul-2018,68.6935
5-Jul-2018,68.7545
6-Jul-2018,68.8757
9-Jul-2018,68.6573
10-Jul-2018,68.7942
11-Jul-2018,68.829
12-Jul-2018,68.6313
13-Jul-2018,68.4094
16-Jul-2018,68.5877
17-Jul-2018,68.2978
18-Jul-2018,68.5652
19-Jul-2018,68.8331
20-Jul-2018,68.8458
23-Jul-2018,68.704
24-Jul-2018,69.053
25-Jul-2018,68.8028
26-Jul-2018,68.7017
27-Jul-2018,68.7041
30-Jul-2018,68.7531
31-Jul-2018,68.6068
1-Aug-2018,68.6058
2-Aug-2018,68.3566
3-Aug-2018,68.7933
6-Aug-2018,68.6833
7-Aug-2018,68.8
8-Aug-2018,68.6465
9-Aug-2018,68.624
10-Aug-2018,68.9538
13-Aug-2018,69.4685
14-Aug-2018,
15-Aug-2018,
16-Aug-2018,70.2287
17-Aug-2018,
20-Aug-2018,69.7617
21-Aug-2018,69.6668
22-Aug-2018,
23-Aug-2018,70.0656
24-Aug-2018,70.1377
27-Aug-2018,70.0366
28-Aug-2018,70.1687
29-Aug-2018,70.5046
30-Aug-2018,70.7329
31-Aug-2018,70.9255
4-Sep-2018,71.1857
5-Sep-2018,71.7533
6-Sep-2018,71.9214
7-Sep-2018,71.9009
10-Sep-2018,72.5745
11-Sep-2018,72.3227
12-Sep-2018,72.7549
13-Sep-2018,
14-Sep-2018,71.8129
17-Sep-2018,72.5505
18-Sep-2018,72.3796
19-Sep-2018,72.6781
20-Sep-2018,
21-Sep-2018,71.8489
24-Sep-2018,72.6927
25-Sep-2018,72.8134
26-Sep-2018,72.7182
27-Sep-2018,72.6505
28-Sep-2018,72.5474
1-Oct-2018,72.8036
2-Oct-2018,
3-Oct-2018,73.0299
4-Oct-2018,73.7509
5-Oct-2018,73.5809
9-Oct-2018,74.0989
10-Oct-2018,74.1316
11-Oct-2018,74.3875
12-Oct-2018,73.7967
15-Oct-2018,73.9708
16-Oct-2018,73.9041
17-Oct-2018,73.4846
18-Oct-2018,
19-Oct-2018,73.4354
22-Oct-2018,73.3025
23-Oct-2018,73.7818
24-Oct-2018,73.2645
25-Oct-2018,73.2746
26-Oct-2018,73.374
29-Oct-2018,73.4181
30-Oct-2018,73.5709
31-Oct-2018,73.9936
1-Nov-2018,73.8295
2-Nov-2018,72.8798
5-Nov-2018,73.074
6-Nov-2018,
7-Nov-2018,
8-Nov-2018,
9-Nov-2018,72.7347
12-Nov-2018,72.9078
13-Nov-2018,72.5853
14-Nov-2018,72.1039
15-Nov-2018,72.16
16-Nov-2018,71.8023
19-Nov-2018,71.9007
20-Nov-2018,71.3276
21-Nov-2018,
26-Nov-2018,70.7144
27-Nov-2018,70.9065
28-Nov-2018,70.6881
29-Nov-2018,69.9159
30-Nov-2018,69.6574
3-Dec-2018,70.028
4-Dec-2018,70.3455
5-Dec-2018,
6-Dec-2018,71.0371
7-Dec-2018,70.5663
10-Dec-2018,71.3257
11-Dec-2018,71.9274
12-Dec-2018,72.0407
13-Dec-2018,71.5368
14-Dec-2018,71.7359
17-Dec-2018,71.673
18-Dec-2018,71.194
19-Dec-2018,70.1094
20-Dec-2018,70.2835
21-Dec-2018,70.0368
26-Dec-2018,69.9906
27-Dec-2018,70.327
28-Dec-2018,69.9786
2-Jan-2019,69.6089
3-Jan-2019,70.3627
4-Jan-2019,69.8653
7-Jan-2019,69.4814
8-Jan-2019,70.0221
9-Jan-2019,70.4418
10-Jan-2019,70.5135
11-Jan-2019,70.4737
14-Jan-2019,70.8244
15-Jan-2019,71.0298
16-Jan-2019,71.1847
17-Jan-2019,71.3418
18-Jan-2019,71.1418
22-Jan-2019,71.3761
23-Jan-2019,71.2039
24-Jan-2019,71.282
25-Jan-2019,71.1051
28-Jan-2019,71.134
29-Jan-2019,71.0942
30-Jan-2019,71.2442
31-Jan-2019,71.0333
1-Feb-2019,71.1102
4-Feb-2019,71.658
5-Feb-2019,71.7459
6-Feb-2019,71.5731
7-Feb-2019,71.4688
8-Feb-2019,71.2949
11-Feb-2019,71.1621
12-Feb-2019,70.9353
13-Feb-2019,70.5547
14-Feb-2019,70.9408
15-Feb-2019,71.2515
19-Feb-2019,
20-Feb-2019,71.1773
21-Feb-2019,71.154
22-Feb-2019,71.2177
25-Feb-2019,71.042
26-Feb-2019,71.0952
27-Feb-2019,71.1663
28-Feb-2019,71.1953
1-Mar-2019,70.9696
4-Mar-2019,
5-Mar-2019,70.7601
6-Mar-2019,70.5798
7-Mar-2019,70.0268
8-Mar-2019,70.101
11-Mar-2019,69.9308
12-Mar-2019,69.595
13-Mar-2019,69.6225
14-Mar-2019,69.6657
15-Mar-2019,69.2131
18-Mar-2019,68.6088
19-Mar-2019,68.5847
20-Mar-2019,68.8604
21-Mar-2019,
22-Mar-2019,68.6607
25-Mar-2019,68.9903
26-Mar-2019,68.8469
27-Mar-2019,68.903
28-Mar-2019,69.0038
29-Mar-2019,69.1713
1-Apr-2019,
2-Apr-2019,69.1198
3-Apr-2019,68.4896
4-Apr-2019,68.8446
5-Apr-2019,69.1965
8-Apr-2019,69.5142
9-Apr-2019,69.5397
10-Apr-2019,69.1482
11-Apr-2019,68.9742
12-Apr-2019,69.324
15-Apr-2019,69.2293
16-Apr-2019,69.577
17-Apr-2019,
18-Apr-2019,69.4189
19-Apr-2019,
22-Apr-2019,69.7423
23-Apr-2019,69.7474
24-Apr-2019,69.9045
25-Apr-2019,69.9418
26-Apr-2019,70.1445
29-Apr-2019,
30-Apr-2019,69.8368
1-May-2019,
2-May-2019,69.5419
3-May-2019,69.2679
6-May-2019,69.3558
7-May-2019,69.3095
8-May-2019,69.6009
9-May-2019,69.8685
10-May-2019,69.9212
13-May-2019,70.2576
14-May-2019,70.4208
15-May-2019,70.2087
16-May-2019,70.2469
17-May-2019,70.1666
20-May-2019,69.5466
21-May-2019,69.7291
22-May-2019,69.7655
23-May-2019,69.6732
24-May-2019,69.6096
28-May-2019,69.6142
29-May-2019,69.8805
30-May-2019,69.7852
31-May-2019,69.8058
3-Jun-2019,69.4338
4-Jun-2019,69.2918
5-Jun-2019,
6-Jun-2019,69.3205
7-Jun-2019,69.3019
10-Jun-2019,69.4598
11-Jun-2019,69.4222
12-Jun-2019,69.4048
13-Jun-2019,69.3579
14-Jun-2019,69.5646
17-Jun-2019,69.8362
18-Jun-2019,69.801
19-Jun-2019,69.6677
20-Jun-2019,69.5645
21-Jun-2019,69.6343
24-Jun-2019,69.4788
25-Jun-2019,69.3398
26-Jun-2019,69.3192
27-Jun-2019,69.2216
28-Jun-2019,68.918
1-Jul-2019,68.9665
2-Jul-2019,68.9924
3-Jul-2019,68.8776
5-Jul-2019,
8-Jul-2019,68.6982
9-Jul-2019,68.7301
10-Jul-2019,68.5269
11-Jul-2019,68.3665
12-Jul-2019,68.5855
15-Jul-2019,68.5836
16-Jul-2019,68.5672
17-Jul-2019,68.8051
18-Jul-2019,68.8758
19-Jul-2019,68.8249
22-Jul-2019,69.0199
23-Jul-2019,68.9922
24-Jul-2019,69.0135
25-Jul-2019,68.9904
26-Jul-2019,69.0611
29-Jul-2019,68.9023
30-Jul-2019,68.75
31-Jul-2019,68.8569
1-Aug-2019,69.058
2-Aug-2019,69.3981
5-Aug-2019,70.3584
6-Aug-2019,70.7226
7-Aug-2019,70.9553
8-Aug-2019,70.8497
9-Aug-2019,70.5185
12-Aug-2019,
13-Aug-2019,71.2365
14-Aug-2019,71.0968
15-Aug-2019,
16-Aug-2019,71.2872
19-Aug-2019,71.3419
20-Aug-2019,71.6483
21-Aug-2019,71.5508
22-Aug-2019,71.7033
23-Aug-2019,71.7267
26-Aug-2019,72.1814
27-Aug-2019,71.8206
28-Aug-2019,71.7041
29-Aug-2019,71.9971
30-Aug-2019,71.7586
3-Sep-2019,72.1899
4-Sep-2019,72.07
5-Sep-2019,71.8611
6-Sep-2019,71.7323
9-Sep-2019,71.5886
10-Sep-2019,
11-Sep-2019,71.6637
12-Sep-2019,71.3175
13-Sep-2019,70.9387
16-Sep-2019,71.5362
17-Sep-2019,71.8196
18-Sep-2019,71.3132
19-Sep-2019,71.1382
20-Sep-2019,70.937
23-Sep-2019,70.9212
24-Sep-2019,70.8477
25-Sep-2019,71.0395
26-Sep-2019,70.9021
27-Sep-2019,70.8381
30-Sep-2019,70.685
1-Oct-2019,70.9109
2-Oct-2019,
3-Oct-2019,71.1163
4-Oct-2019,70.8703
7-Oct-2019,70.9763
8-Oct-2019,
9-Oct-2019,71.1121
10-Oct-2019,71.0516
11-Oct-2019,71.0272
15-Oct-2019,71.3186
16-Oct-2019,71.5051
17-Oct-2019,71.4087
18-Oct-2019,71.1988
21-Oct-2019,
22-Oct-2019,70.8731
23-Oct-2019,70.9373
24-Oct-2019,70.9338
25-Oct-2019,70.9593
28-Oct-2019,
29-Oct-2019,70.9523
30-Oct-2019,70.7303
31-Oct-2019,70.9915
1-Nov-2019,70.8095
4-Nov-2019,70.6821
5-Nov-2019,70.7283
6-Nov-2019,70.8861
7-Nov-2019,71.0079
8-Nov-2019,71.2494
11-Nov-2019,71.445
12-Nov-2019,
13-Nov-2019,71.7002
14-Nov-2019,72.0501
15-Nov-2019,71.7109
18-Nov-2019,71.7131
19-Nov-2019,71.8138
20-Nov-2019,71.6756
21-Nov-2019,71.7996
22-Nov-2019,71.8514
25-Nov-2019,71.6468
26-Nov-2019,71.5909
27-Nov-2019,71.3627
2-Dec-2019,71.7217
3-Dec-2019,71.6006
4-Dec-2019,71.78
5-Dec-2019,71.5476
6-Dec-2019,71.3165
9-Dec-2019,71.162
10-Dec-2019,70.8962
11-Dec-2019,70.8679
12-Dec-2019,70.7494
13-Dec-2019,70.7178
16-Dec-2019,70.941
17-Dec-2019,70.9687
18-Dec-2019,71.0611
19-Dec-2019,71.0813
20-Dec-2019,71.1569
23-Dec-2019,71.1699
26-Dec-2019,71.2699
27-Dec-2019,71.2214
30-Dec-2019,71.3449
2-Jan-2020,71.3429
3-Jan-2020,71.6949
6-Jan-2020,72.0919
7-Jan-2020,71.7764
8-Jan-2020,72.0178
9-Jan-2020,71.4221
10-Jan-2020,71.1136
13-Jan-2020,70.8115
14-Jan-2020,70.9242
15-Jan-2020,70.8753
16-Jan-2020,70.9065
17-Jan-2020,71.0436
21-Jan-2020,71.1825
22-Jan-2020,71.2056
23-Jan-2020,71.2437
24-Jan-2020,
27-Jan-2020,71.3948
28-Jan-2020,71.3263
29-Jan-2020,71.1875
30-Jan-2020,71.4772
31-Jan-2020,71.5096
3-Feb-2020,71.5803
4-Feb-2020,71.135
5-Feb-2020,71.2664
6-Feb-2020,71.2558
7-Feb-2020,71.2476
10-Feb-2020,71.3046
11-Feb-2020,71.2291
12-Feb-2020,71.258
13-Feb-2020,71.4699
14-Feb-2020,71.3865
18-Feb-2020,71.4013
19-Feb-2020,
20-Feb-2020,71.5899
21-Feb-2020,
24-Feb-2020,71.8522
25-Feb-2020,71.8598
26-Feb-2020,71.7291
27-Feb-2020,71.6124
28-Feb-2020,72.1895
2-Mar-2020,72.242
3-Mar-2020,72.8733
4-Mar-2020,73.5603
5-Mar-2020,73.2824
6-Mar-2020,73.6629
9-Mar-2020,73.9538
10-Mar-2020,
11-Mar-2020,73.8128
12-Mar-2020,74.1694
13-Mar-2020,74.0694
16-Mar-2020,74.2723
17-Mar-2020,74.0309
18-Mar-2020,74.1727
19-Mar-2020,75.0583
20-Mar-2020,
23-Mar-2020,75.8814
24-Mar-2020,76.1522
25-Mar-2020,
26-Mar-2020,75.2392
27-Mar-2020,74.8434
30-Mar-2020,75.3451
31-Mar-2020,75.3859
1-Apr-2020,75.3859
2-Apr-2020,
3-Apr-2020,75.8276
6-Apr-2020,
7-Apr-2020,75.8438
8-Apr-2020,76.0867
9-Apr-2020,76.4577
10-Apr-2020,
13-Apr-2020,76.3617
14-Apr-2020,
15-Apr-2020,76.2743
16-Apr-2020,76.7408
17-Apr-2020,76.5444
20-Apr-2020,76.6335
21-Apr-2020,76.6516
22-Apr-2020,76.8084
23-Apr-2020,76.0635
24-Apr-2020,76.4173
27-Apr-2020,76.1269
28-Apr-2020,76.371
29-Apr-2020,75.6961
30-Apr-2020,75.115
1-May-2020,
4-May-2020,75.7902
5-May-2020,75.5715
6-May-2020,75.6911
7-May-2020,
8-May-2020,75.4411
11-May-2020,75.6838
12-May-2020,75.7944
13-May-2020,75.3885
14-May-2020,75.444
15-May-2020,75.5634
18-May-2020,75.9345
19-May-2020,75.6638
20-May-2020,75.6712
21-May-2020,75.7785
22-May-2020,75.7868
26-May-2020,75.6404
27-May-2020,75.6476
28-May-2020,75.7501
29-May-2020,75.6369
1-Jun-2020,75.4792
2-Jun-2020,75.5871
3-Jun-2020,75.326
4-Jun-2020,75.529
5-Jun-2020,75.4665
8-Jun-2020,75.6307
9-Jun-2020,75.4931
10-Jun-2020,75.4688
11-Jun-2020,75.7907
12-Jun-2020,75.973
15-Jun-2020,76.1056
16-Jun-2020,75.841
17-Jun-2020,76.2032
18-Jun-2020,76.1509
19-Jun-2020,76.2144
22-Jun-2020,
23-Jun-2020,
24-Jun-2020,75.7087
25-Jun-2020,75.6349
26-Jun-2020,75.4757
29-Jun-2020,75.568
30-Jun-2020,75.527
1-Jul-2020,75.5813
